Date,Country,new_cases,new_cases_per_cap,new_cases_mean,mean_cases_per_cap,rate
2020-04-22,Sweden,722,7.149031563667473,588.7142857142857,5.374504437307983,18.48763657274295
2020-04-23,Sweden,758,7.505492971274162,608,5.454425348140434,23.148148148148145
2020-04-24,Sweden,779,7.713428792378063,621,5.684286374870937,17.8048780487805
2020-04-25,Sweden,473,4.683506827721212,612.5714285714286,5.739453021286258,12.04598902534623
2020-04-26,Sweden,300,2.970511730055737,600,5.623461610874558,11.970141295654486
2020-04-27,Sweden,563,5.574660346737932,614.5714285714286,5.712576962776231,13.960264900662239
2020-04-28,Sweden,742,7.347065679004522,619.5714285714286,5.89858757825353,8.343742193354975
2020-04-29,Sweden,798,7.90156120194826,630.4285714285714,6.035796929594199,7.085658820674605
2020-04-30,Sweden,635,6.287583161951309,612.8571428571429,6.0442841059657875,0.7988721804511332
2020-05-01,Sweden,532,5.267707467965506,577.5714285714286,5.933950813135146,-6.993328732459171
2020-05-02,Sweden,299,2.960610024288884,552.7142857142857,5.769158138586816,-9.771455223880603
2020-05-03,Sweden,261,2.584345205148491,547.1428571428571,5.679335521987511,-8.809523809523816
2020-05-04,Sweden,476,4.713211945021769,534.7142857142857,5.689944492451997,-12.993956299395636
2020-05-05,Sweden,657,6.505420688822063,522.5714285714286,5.6545812575703795,-15.65598339866267
2020-05-06,Sweden,746,7.3866725020719315,515.1428571428571,5.671555610313556,-18.286879673691374
2020-05-07,Sweden,787,7.792642438512883,536.8571428571429,5.692066286544893,-12.400932400932401
2020-05-08,Sweden,700,6.931194036796719,560.8571428571429,5.63619237543194,-2.893890675241149
2020-05-09,Sweden,509,5.0399682353279,590.8571428571429,5.661653904546704,6.901008012406322
2020-05-10,Sweden,278,2.7526742031849825,593.2857142857143,5.646094081198792,8.433420365535264
2020-05-11,Sweden,455,4.505276123917867,590.2857142857143,5.569709493854503,10.392733101790027
2020-05-12,Sweden,754,7.465886148206752,604.1428571428571,5.57819667022609,15.609622744669215
2020-05-13,Sweden,700,6.931194036796719,597.5714285714286,5.5088847298581225,16.00110926234055
2020-05-14,Sweden,660,6.535125806122621,579.4285714285714,5.526566347298931,7.929749866950501
2020-05-15,Sweden,688,6.81237356759449,577.7142857142857,5.636899640129572,3.0056036678553086
2020-05-16,Sweden,358,3.544810664533179,556.1428571428571,5.678628257289879,-5.8752417794971095
2020-05-17,Sweden,259,2.564541793614786,553.4285714285714,5.677213727894615,-6.71803515530942
2020-05-18,Sweden,431,4.2676351855134085,550,5.64538681650116,-6.8247821878025245
2020-05-19,Sweden,667,6.604437746490588,537.5714285714286,5.652459463477483,-11.019153464175925
2020-05-20,Sweden,808,8.000578259616784,553,5.696309874730687,-7.458761654315081
2020-05-21,Sweden,610,6.040040517779998,545.8571428571429,5.571124023249767,-5.793885601577906
2020-05-22,Sweden,532,5.267707467965506,523.5714285714286,5.452303554047537,-9.371909000989115
2020-05-23,Sweden,403,3.99038742404154,530,5.377333496098511,-4.700744926791672
2020-05-24,Sweden,210,2.0793582110390156,523,5.329239496659514,-5.498193082085702
2020-05-25,Sweden,490,4.8518358257577034,531.4285714285714,5.353993761076645,-3.3766233766233738
2020-05-26,Sweden,746,7.3866725020719315,542.7142857142857,5.348335643495587,0.9566834972096672
2020-05-27,Sweden,800,7.921364613481964,541.5714285714286,5.419062113258819,-2.0666494445879646
2020-05-28,Sweden,774,7.663920263543801,565,5.499690288788903,3.5069353572363196
2020-05-29,Sweden,773,7.654018557776948,599.4285714285714,5.55980778808765,14.488403819918151
2020-05-30,Sweden,432,4.277536891280261,603.5714285714286,5.6121453757124415,13.88140161725067
2020-05-31,Sweden,265,2.623952028215901,611.4285714285714,5.616388963898236,16.907948647910413
2020-06-01,Sweden,648,6.4163053369203915,634,5.769865403284448,19.3010752688172
2020-06-02,Sweden,901,8.921436895934063,656.1428571428571,5.93536534253041,20.900236904448544
2020-06-03,Sweden,1046,10.357184232127668,691.2857142857143,6.103694340566903,27.644420997098404
2020-06-04,Sweden,1039,10.287872291759701,729.1428571428571,6.407110895851167,29.051833122629574
2020-06-05,Sweden,1146,11.347354808812915,782.4285714285714,6.841371420197411,30.529075309818875
2020-06-06,Sweden,783,7.753035615445473,832.5714285714286,7.110132005297691,37.94082840236686
2020-06-07,Sweden,462,4.574588064285835,860.7142857142857,7.288362709101036,40.77102803738316
2020-06-08,Sweden,677,6.703454804159112,864.8571428571429,7.420621207558279,36.41279855790897
2020-06-09,Sweden,936,9.267996597773898,869.8571428571429,7.555001500108419,32.57130415850208
2020-06-10,Sweden,1437,14.22875118696698,925.7142857142857,8.005529112500207,33.91196528208306
2020-06-11,Sweden,1294,12.812807262307077,962.1428571428571,8.373306755269011,31.955329153605017
2020-06-12,Sweden,1337,13.238580610281733,989.4285714285714,8.77220404473364,26.45608909987219
2020-06-13,Sweden,1042,10.31757740906026,1026.4285714285713,9.203635510289354,23.284145504461215
2020-06-14,Sweden,418,4.138913010544327,1020.1428571428571,9.3118470090271,18.522821576763487
2020-06-15,Sweden,684,6.77276674452708,1021.1428571428571,9.33730853814186,18.07069705979517
2020-06-16,Sweden,1218,12.060277624026291,1061.4285714285713,9.561511447291307,22.023320742322205
2020-06-17,Sweden,1457,14.426785302304028,1064.2857142857142,9.85219723801819,14.969135802469134
2020-06-18,Sweden,1496,14.812951827211274,1093.142857142857,10.17541720483616,13.615441722345954
2020-06-19,Sweden,1213,12.010769095192028,1075.4285714285713,10.222803939577522,8.691885648281826
2020-06-20,Sweden,702,6.9509974483304235,1026.857142857143,10.165515499069306,0.04175365344468907
2020-06-21,Sweden,321,3.178447551159638,1013,10.065791176703149,-0.7001820473323033
2020-06-22,Sweden,800,7.921364613481964,1029.5714285714287,10.152784734511924,0.8254057078903317
2020-06-23,Sweden,1312,12.991037966110422,1043,10.418716260821677,-1.7362045760430596
2020-06-24,Sweden,1698,16.81309639211547,1077.4285714285713,10.60331234690371,1.2348993288590575
2020-06-25,Sweden,1281,12.684085087337996,1046.7142857142858,10.59411790583449,-4.2472556194458875
2020-06-26,Sweden,1203,11.911752037523504,1045.2857142857142,10.49934443635176,-2.802869287991496
2020-06-27,Sweden,760,7.525296382807866,1053.5714285714287,10.299895791619447,2.601558152476356
2020-06-28,Sweden,420,4.158716422078031,1067.7142857142858,10.30131032101471,5.401212804964046
2020-06-29,Sweden,727,7.1985400925017355,1057.2857142857142,10.3317227030129,2.6918273900374476
2020-06-30,Sweden,805,7.9708731423162265,984.8571428571429,10.039622382890753,-5.574578824818515
2020-07-01,Sweden,684,6.77276674452708,840,9.492906771620971,-22.036595067621313
2020-07-02,Sweden,689,6.822275273361342,755.4285714285714,8.92214416063169,-27.828579227514677
2020-07-03,Sweden,699,6.921292331029867,683.4285714285714,8.558610106048679,-34.618012846795125
2020-07-04,Sweden,370,3.6636311337354086,627.7142857142857,8.32379822643475,-40.420338983050854
2020-07-05,Sweden,315,3.1190373165585235,612.7142857142857,8.319554638248956,-42.61439657479263
2020-07-06,Sweden,251,2.4853281474799664,544.7142857142857,7.931266319248813,-48.479935143899475
2020-07-07,Sweden,278,2.7526742031849825,469.42857142857144,7.199954621896995,-52.335364084711344
2020-07-08,Sweden,537,5.317215996799769,448.42857142857144,6.378820307945874,-46.615646258503396
2020-07-09,Sweden,335,3.3170714318955725,397.85714285714283,5.709747903985701,-47.33358547655069
2020-07-10,Sweden,377,3.732943074103376,351.85714285714283,5.125547263741406,-48.51588628762543
2020-07-11,Sweden,314,3.1091356107916712,343.85714285714283,4.810107208597393,-45.22075557578516
2020-07-12,Sweden,106,1.0495808112863603,314,4.588026093540845,-48.752622989041726
2020-07-13,Sweden,170,1.6832899803649175,302.42857142857144,4.1940796569596435,-44.479412536060835
2020-07-14,Sweden,315,3.1190373165585235,307.7142857142857,3.8475199551198074,-34.44917833231893
2020-07-15,Sweden,299,2.960610024288884,273.7142857142857,3.5752230465313644,-38.96145269194011
2020-07-16,Sweden,273,2.7031656743507204,264.85714285714283,3.2810009323163203,-33.42908438061041
2020-07-17,Sweden,299,2.960610024288884,253.71428571428572,2.9980950532633934,-27.892813641900112
2020-07-18,Sweden,200,1.980341153370491,237.42857142857142,2.877860054665899,-30.95139177399252
2020-07-19,Sweden,110,1.08918763435377,238,2.7328707916512736,-24.203821656050955
2020-07-20,Sweden,131,1.2971234554576716,232.42857142857142,2.6479990279353953,-23.14596126594238
2020-07-21,Sweden,226,2.237785503308655,219.71428571428572,2.6112212636585146,-28.597957288765087
2020-07-22,Sweden,297,2.9408066127551793,219.42857142857142,2.4414777362267586,-19.8329853862213
2020-07-23,Sweden,220,2.17837526870754,211.85714285714286,2.3601422959990415,-20.010787486515632
2020-07-24,Sweden,262,2.594246910915343,206.57142857142858,2.2788068557713252,-18.581081081081077
2020-07-25,Sweden,138,1.3664353958256388,197.71428571428572,2.154328268988037,-16.726835138387475
2020-07-26,Sweden,42,0.41587164220780315,188,2.1090633283395688,-21.008403361344538
2020-07-27,Sweden,71,0.7030211094465244,179.42857142857142,2.0390441232739693,-22.802704363859867
2020-07-28,Sweden,283,2.802182732019245,187.57142857142858,2.0164116529497353,-14.62938881664499
2020-07-29,Sweden,301,2.980413435822589,188.14285714285714,2.017826182345,-14.257812499999996
2020-07-30,Sweden,302,2.990315141589442,199.85714285714286,2.0383368585763373,-5.664194200944032
2020-07-31,Sweden,258,2.5546400878479334,199.28571428571428,2.0093390059734118,-3.526970954356856
2020-08-01,Sweden,303,3.000216847356294,222.85714285714286,2.0821872698295407,12.716763005780344
2020-08-02,Sweden,38,0.37626481914039334,222.28571428571428,2.0312642116000137,18.237082066869295
2020-08-03,Sweden,165,1.6337814515306552,235.71428571428572,2.0553112113195127,31.369426751592368
2020-08-04,Sweden,334,3.3071697261287203,243,2.131695798663803,29.55064737242954
2020-08-05,Sweden,425,4.208224950912293,260.7142857142857,2.2222256799607396,38.57251328777526
2020-08-06,Sweden,378,3.7428447798702282,271.57142857142856,2.333973502186646,35.88277340957826
2020-08-07,Sweden,380,3.762648191403933,289,2.4174307365072596,45.01792114695341
2020-08-08,Sweden,260,2.5744434993816383,282.85714285714283,2.503717029618403,26.92307692307691
2020-08-09,Sweden,73,0.7228245209802293,287.85714285714283,2.5256422352450043,29.49871465295629
2020-08-10,Sweden,196,1.9407343303030813,292.2857142857143,2.6140503224490437,23.99999999999999
2020-08-11,Sweden,417,4.129011304777474,304.14285714285717,2.7088237919317746,25.16166960611406
2020-08-12,Sweden,444,4.39635736048249,306.85714285714283,2.809962643693196,17.69863013698629
2020-08-13,Sweden,362,3.584417487600589,304.57142857142856,2.852398525551135,12.15149921094161
2020-08-14,Sweden,344,3.406186783797245,299.42857142857144,2.9132232895475147,3.608502224419185
2020-08-15,Sweden,226,2.237785503308655,294.57142857142856,2.858763907829826,4.1414141414141445
2020-08-16,Sweden,63,0.6238074633117047,293.14285714285717,2.876445525270634,1.8362282878412082
2020-08-17,Sweden,174,1.7228968034323273,290,2.8828109075493247,-0.7820136852394889
2020-08-18,Sweden,314,3.1091356107916712,275.2857142857143,2.868665613596679,-9.488022545796158
2020-08-19,Sweden,351,3.4754987241652118,262,2.8163280259718873,-14.618249534450646
2020-08-20,Sweden,333,3.2972680203618676,257.85714285714283,2.7845011145784326,-15.337711069418392
2020-08-21,Sweden,298,2.950708318522032,251.28571428571428,2.7265054093725825,-16.078244274809165
2020-08-22,Sweden,160,1.584272922696393,241.85714285714286,2.655778939609351,-17.895247332686708
2020-08-23,Sweden,57,0.56439722871059,241,2.644462704447234,-17.78752436647174
2020-08-24,Sweden,182,1.802110449567147,242.14285714285714,2.6345609986803815,-16.502463054187192
2020-08-25,Sweden,225,2.2278837975418027,229.42857142857142,2.4987661767349763,-16.65801764400623
2020-08-26,Sweden,246,2.435819618645704,214.42857142857142,2.3587277666037774,-18.157033805888773
2020-08-27,Sweden,134,1.326828572758229,186,2.1974714155436086,-27.867036011080327
2020-08-28,Sweden,0,0,143.42857142857142,1.9541723595580913,-42.922114837976125
2020-08-29,Sweden,0,0,120.57142857142857,1.794330537893187,-50.14766686355582
2020-08-30,Sweden,0,0,112.42857142857143,1.7497728619423512,-53.349140486069935
2020-08-31,Sweden,421,4.1686181278448835,146.57142857142858,1.9244672422575337,-39.46902654867256
2020-09-01,Sweden,142,1.4060422188930488,134.71428571428572,1.802817714264775,-41.28268991282689
2020-09-02,Sweden,11,0.10891876343537701,101.14285714285714,1.562347717069787,-52.831445702864755
2020-09-03,Sweden,197,1.9506360360699337,110.14285714285714,1.4661597181917916,-40.783410138248854
2020-09-04,Sweden,256,2.5348366763142285,146.71428571428572,1.4364546008912342,2.2908366533864686
2020-09-05,Sweden,0,0,146.71428571428572,1.3232922492700632,21.682464454976312
2020-09-06,Sweden,0,0,146.71428571428572,1.282978161505021,30.495552731893273
2020-09-07,Sweden,573,5.673677404406457,168.42857142857142,1.5595186582792575,14.91228070175437
2020-09-08,Sweden,149,1.475354159261016,169.42857142857142,1.5057665412592012,25.768822905620343
2020-09-09,Sweden,173,1.7129950976654749,192.57142857142858,1.454136218332042,90.39548022598872
2020-09-10,Sweden,314,3.1091356107916712,209.28571428571428,1.5814438639058594,90.01297016861218
2020-09-11,Sweden,311,3.0794304934911136,217.14285714285714,1.8014031848695105,48.00389483933787
2020-09-12,Sweden,0,0,217.14285714285714,1.8014031848695105,48.00389483933787
2020-09-13,Sweden,0,0,217.14285714285714,1.8014031848695105,48.00389483933787
2020-09-14,Sweden,0,0,135.28571428571428,1.5036447471663046,-19.67769296013571
2020-09-15,Sweden,840,8.317432844156063,234,1.9973155061136627,38.111298482293435
2020-09-16,Sweden,230,2.2773923263760647,242.14285714285714,2.15220647489514,25.741839762611264
2020-09-17,Sweden,310,3.0695287877242614,241.57142857142858,2.2321273857275923,15.426621160409567
2020-09-18,Sweden,352,3.4854004299320644,247.42857142857142,2.300024796700295,13.947368421052627
2020-09-19,Sweden,0,0,247.42857142857142,2.300024796700295,13.947368421052627
2020-09-20,Sweden,0,0,247.42857142857142,2.300024796700295,13.947368421052627
2020-09-21,Sweden,0,0,247.42857142857142,1.8947621249569764,82.89334741288279
2020-09-22,Sweden,1199,11.872145214456093,298.7142857142857,2.6373900574709106,27.65567765567766
2020-09-23,Sweden,320,3.168545845392786,311.57142857142856,2.7413579680228612,28.67256637168141
2020-09-24,Sweden,533,5.277609173732359,343.42857142857144,2.8962489368043394,42.16439976345358
2020-09-25,Sweden,634,6.277681456184457,383.7142857142857,3.124695434139578,55.08083140877599
2020-09-26,Sweden,0,0,383.7142857142857,3.124695434139578,55.08083140877599
2020-09-27,Sweden,0,0,383.7142857142857,3.124695434139578,55.08083140877599
2020-09-28,Sweden,0,0,383.7142857142857,3.124695434139578,55.08083140877599
2020-09-29,Sweden,1543,15.27833199825334,432.85714285714283,3.6219025165750978,44.906743185078895
2020-09-30,Sweden,397,3.930977189440425,443.85714285714283,3.7400157210796947,42.45758826226501
2020-10-01,Sweden,752,7.446082736673047,475.14285714285717,4.05262671743318,38.35274542429285
2020-10-02,Sweden,668,6.614339452257441,480,4.276122361884992,25.093075204765448
2020-10-03,Sweden,0,0,480,4.276122361884992,25.093075204765448
2020-10-04,Sweden,0,0,480,4.276122361884992,25.093075204765448
2020-10-05,Sweden,0,0,480,4.276122361884992,25.093075204765448
2020-10-06,Sweden,1862,18.436976137879274,525.5714285714286,4.74503885641522,21.41914191419142
2020-10-07,Sweden,532,5.267707467965506,544.8571428571429,4.89497897231327,22.755069198583858
2020-10-08,Sweden,855,8.46595843065885,559.5714285714286,5.1227182049508775,17.769092002405284
2020-10-09,Sweden,919,9.099667599737407,595.4285714285714,5.324288643776088,24.04761904761905
2020-10-10,Sweden,0,0,595.4285714285714,5.324288643776088,24.04761904761905
2020-10-11,Sweden,0,0,595.4285714285714,5.324288643776088,24.04761904761905
2020-10-12,Sweden,0,0,595.4285714285714,5.324288643776088,24.04761904761905
2020-10-13,Sweden,2203,21.81345780437596,644.1428571428571,5.791083344213418,22.56047839086708
2020-10-14,Sweden,678,6.713356509925965,665,5.989824724248099,22.050340849501826
2020-10-15,Sweden,1075,10.64433369936639,696.4285714285714,6.218271221583338,24.457492979320918
2020-10-16,Sweden,793,7.852052673113997,678.4285714285714,6.306679308787378,13.939539347408829
2020-10-17,Sweden,0,0,678.4285714285714,6.306679308787378,13.939539347408829
2020-10-18,Sweden,0,0,678.4285714285714,6.306679308787378,13.939539347408829
2020-10-19,Sweden,0,0,678.4285714285714,6.306679308787378,13.939539347408829
2020-10-20,Sweden,3180,31.48742433859081,818,7.238854180266773,26.990463517409633
2020-10-21,Sweden,975,9.654163122681144,860.4285714285714,7.55217244131789,29.38775510204082
2020-10-22,Sweden,1614,15.981353107699864,937.4285714285714,8.08898634682082,34.6051282051282
2020-10-23,Sweden,1625,16.09027187113524,1056.2857142857142,8.588315223349237,55.69593598652346
2020-10-24,Sweden,0,0,1056.2857142857142,8.588315223349237,55.69593598652346
2020-10-25,Sweden,0,0,1056.2857142857142,8.588315223349237,55.69593598652346
2020-10-26,Sweden,0,0,1056.2857142857142,8.588315223349237,55.69593598652346
2020-10-27,Sweden,5191,51.3997546357311,1343.5714285714287,10.701622139874603,64.25078588892771
2020-10-28,Sweden,2128,21.070829871862024,1508.2857142857142,11.727155951441464,75.29470363606175
2020-10-29,Sweden,3254,32.22015056533789,1742.5714285714287,13.268285727582285,85.8884486437062
2020-10-30,Sweden,3188,31.566637984725627,1965.857142857143,14.962184678411688,86.1103597511496
2020-10-31,Sweden,0,0,1965.857142857143,14.962184678411688,86.1103597511496
2020-11-01,Sweden,0,0,1965.857142857143,14.962184678411688,86.1103597511496
2020-11-02,Sweden,0,0,1965.857142857143,14.962184678411688,86.1103597511496
2020-11-03,Sweden,10177,100.76965958925744,2678.1428571428573,19.91091576774502,99.33014354066985
2020-11-04,Sweden,3198,31.665655042394153,2831,21.483165190581662,87.69653343436258
2020-11-05,Sweden,4034,39.94348106348281,2942.4285714285716,23.194745758851873,68.85555009017871
2020-11-06,Sweden,4697,46.50831198690599,3158,25.367462909978354,60.64239517476927
2020-11-07,Sweden,0,0,3158,25.367462909978354,60.64239517476927
2020-11-08,Sweden,0,0,3158,25.367462909978354,60.64239517476927
2020-11-09,Sweden,0,0,3158,25.367462909978354,60.64239517476927
2020-11-10,Sweden,15779,156.2390152951649,3958.285714285714,32.85598152850934,47.79964794367097
2020-11-11,Sweden,4467,44.23091966052992,4139.571428571428,34.51027365627133,46.22293990008578
2020-11-12,Sweden,4658,46.12214546199874,4228.714285714285,35.50327329174711,43.71510414137979
2020-11-13,Sweden,5990,59.31121754344621,4413.428571428572,37.485028974512865,39.75391296480594
2020-11-14,Sweden,0,0,4413.428571428572,37.485028974512865,39.75391296480594
2020-11-15,Sweden,0,0,4413.428571428572,37.485028974512865,39.75391296480594
2020-11-16,Sweden,0,0,4413.428571428572,37.485028974512865,39.75391296480594
2020-11-17,Sweden,15084,149.35732978720245,4314.142857142857,40.95557684579465,8.99018334055146
2020-11-18,Sweden,4007,39.67613500777779,4248.428571428572,41.5277539861792,2.6296718086758526
2020-11-19,Sweden,4609,45.63696187942297,4241.428571428572,41.93443118731778,0.3006655180568347
2020-11-20,Sweden,7240,71.68834975201177,4420,43.73300531339676,0.14889622580436035
2020-11-21,Sweden,0,0,4420,43.73300531339676,0.14889622580436035
2020-11-22,Sweden,0,0,4420,43.73300531339676,0.14889622580436035
2020-11-23,Sweden,0,0,4420,43.73300531339676,0.14889622580436035
2020-11-24,Sweden,17265,170.95295006470764,4731.571428571428,44.78400065407839,9.675817080035767
2020-11-25,Sweden,4954,49.053050368987066,4866.857142857143,45.12843856182533,14.556642792292951
2020-11-26,Sweden,5841,57.835863384185195,5042.857142857143,45.96513269912436,18.895250926237793
2020-11-27,Sweden,6774,67.07415486465854,4976.285714285715,46.51962822206809,12.585649644473182
2020-11-28,Sweden,0,0,4976.285714285715,46.51962822206809,12.585649644473182
2020-11-29,Sweden,0,0,4976.285714285715,46.51962822206809,12.585649644473182
2020-11-30,Sweden,0,0,4976.285714285715,46.51962822206809,12.585649644473182
2020-12-01,Sweden,17629,174.55717096384194,5028.285714285715,48.319616877542344,6.270945925545737
2020-12-02,Sweden,5400,53.469211141003264,5092,49.304836601344164,4.6260420335798935
2020-12-03,Sweden,6485,64.21256189803817,5184,50.631665174102395,2.798866855524074
2020-12-04,Sweden,6269,62.07379345239804,5111.857142857143,49.944911152701415,2.724349773210079
2020-12-05,Sweden,0,0,5111.857142857143,49.944911152701415,2.724349773210079
2020-12-06,Sweden,0,0,5111.857142857143,49.944911152701415,2.724349773210079
2020-01-23,United Kingdom,0,0,5111.857142857143,49.944911152701415,NA
2020-01-24,United Kingdom,0,0,2593.4285714285716,37.73398614807944,NA
2020-01-25,United Kingdom,0,0,1822,34.230196836008936,NA
2020-01-26,United Kingdom,0,0,895.5714285714286,30.09906373713856,NA
2020-01-27,United Kingdom,0,0,0,25.30805267537724,NA
2020-01-28,United Kingdom,0,0,0,25.30805267537724,NA
2020-01-29,United Kingdom,0,0,0,25.30805267537724,NA
2020-01-30,United Kingdom,0,0,0,25.30805267537724,-100
2020-01-31,United Kingdom,2,0.0029461153730598135,0.2857142857142857,12.839893757629463,-99.98898314421065
2020-02-01,United Kingdom,0,0,0.2857142857142857,9.020664390414943,-99.98431864513094
2020-02-02,United Kingdom,0,0,0.2857142857142857,4.434052826269359,-99.96809698516509
2020-02-03,United Kingdom,6,0.008838346119179441,1.1428571428571428,8.417472494400042e-4,Inf
2020-02-04,United Kingdom,0,0,1.1428571428571428,8.417472494400042e-4,Inf
2020-02-05,United Kingdom,1,0.0014730576865299068,1.2857142857142858,9.469656556207118e-4,Inf
2020-02-06,United Kingdom,0,0,1.2857142857142858,9.469656556207118e-4,Inf
2020-02-07,United Kingdom,0,0,1,9.469656556207118e-4,250.00000000000003
2020-02-08,United Kingdom,4,0.005892230746119627,1.5714285714285714,0.0013678392803435425,449.99999999999994
2020-02-09,United Kingdom,1,0.0014730576865299068,1.7142857142857142,0.00147305768652425,499.99999999999994
2020-02-10,United Kingdom,0,0,0.8571428571428571,0.00147305768652425,-25
2020-02-11,United Kingdom,1,0.0014730576865299068,1,0.0015782760927049576,-12.499999999999995
2020-02-12,United Kingdom,1,0.0014730576865299068,1,0.001683494498885665,-22.22222222222223
2020-02-13,United Kingdom,1,0.0014730576865299068,1.1428571428571428,0.0017887129050663728,-11.111111111111123
2020-02-14,United Kingdom,1,0.0014730576865299068,1.2857142857142858,0.001683494498885665,28.57142857142858
2020-02-15,United Kingdom,0,0,0.7142857142857143,0.001683494498885665,-54.54545454545454
2020-02-16,United Kingdom,0,0,0.5714285714285714,0.001683494498885665,-66.66666666666667
2020-02-17,United Kingdom,1,0.0014730576865299068,0.7142857142857143,0.001157402467982127,-16.66666666666666
2020-02-18,United Kingdom,0,0,0.5714285714285714,0.001157402467982127,-42.85714285714286
2020-02-19,United Kingdom,1,0.0014730576865299068,0.5714285714285714,0.001157402467982127,-42.85714285714286
2020-02-20,United Kingdom,2,0.0029461153730598135,0.7142857142857143,0.0013678392803435423,-37.49999999999999
2020-02-21,United Kingdom,1,0.0014730576865299068,0.7142857142857143,0.00147305768652425,-44.44444444444445
2020-02-22,United Kingdom,0,0,0.7142857142857143,0.0010521840618014195,0
2020-02-23,United Kingdom,5,0.0073652884326495345,1.4285714285714286,0.00147305768652425,150.00000000000003
2020-02-24,United Kingdom,2,0.0029461153730598135,1.5714285714285714,0.0016834944988856654,119.99999999999999
2020-02-25,United Kingdom,4,0.005892230746119627,2.142857142857143,0.001999149717427788,275
2020-02-26,United Kingdom,3,0.0044191730595897205,2.4285714285714284,0.0022095865297892033,325
2020-02-27,United Kingdom,7,0.010311403805709348,3.142857142857143,0.0028408969668734492,339.99999999999994
2020-02-28,United Kingdom,12,0.017676692238358882,4.714285714285714,0.003998299434861233,560
2020-02-29,United Kingdom,5,0.0073652884326495345,5.428571428571429,0.004524391465764771,660
2020-03-01,United Kingdom,33,0.048610903655486926,9.428571428571429,0.007996598869728123,560
2020-03-02,United Kingdom,40,0.058922307461196276,14.857142857142858,0.01210011671077572,845.4545454545455
2020-03-03,United Kingdom,55,0.08101817275914487,22.142857142857142,0.01788712905071464,933.3333333333334
2020-03-04,United Kingdom,57,0.08396428813220469,29.857142857142858,0.02377935979683427,1129.4117647058827
2020-03-05,United Kingdom,49,0.07217982663996543,35.857142857142854,0.028724624887327525,1040.9090909090908
2020-03-06,United Kingdom,79,0.11637155723586264,45.42857142857143,0.03693166056942272,863.6363636363636
2020-03-07,United Kingdom,55,0.08101817275914487,52.57142857142857,0.04271867290936164,868.4210526315788
2020-03-08,United Kingdom,54,0.07954511507261497,55.57142857142857,0.04787437481221631,489.3939393939393
2020-03-09,United Kingdom,147,0.2165394799198963,70.85714285714286,0.06313104370841892,376.9230769230769
2020-03-10,United Kingdom,259,0.38152194081124585,100,0.08996173728449937,351.61290322580646
2020-03-11,United Kingdom,412,0.6068997668503217,150.71428571428572,0.1329960654124088,404.78468899521533
2020-03-12,United Kingdom,489,0.7203252087131244,213.57142857142858,0.18371133719150987,495.6175298804782
2020-03-13,United Kingdom,480,0.7070676895343553,270.85714285714283,0.23295355128408105,496.2264150943395
2020-03-14,United Kingdom,364,0.5361929978968861,315,0.2707269591029551,499.1847826086957
2020-03-15,United Kingdom,443,0.6525645551327487,370.57142857142856,0.3138665056370452,566.8380462724936
2020-03-16,United Kingdom,615,0.9059304772158927,437.42857142857144,0.37436708919095213,517.3387096774193
2020-03-17,United Kingdom,770,1.1342544186280283,510.42857142857144,0.4495982496101581,410.42857142857144
2020-03-18,United Kingdom,1005,1.4804229749625564,595.1428571428571,0.5493452986694689,294.88151658767765
2020-03-19,United Kingdom,1066,1.5702794938408806,677.5714285714286,0.6563524177552486,217.25752508361202
2020-03-20,United Kingdom,1258,1.8531065696546227,788.7142857142857,0.7804049186423028,191.1919831223629
2020-03-21,United Kingdom,1215,1.7897650891338368,910.2857142857143,0.9024582698119238,188.97959183673473
2020-03-22,United Kingdom,1389,2.0460771265900406,1045.4285714285713,1.0429248420631685,182.112567463377
2020-03-23,United Kingdom,2349,3.460212505658751,1293.142857142857,1.2746157724730867,195.6237753102547
2020-03-24,United Kingdom,2382,3.508823409314238,1523.4285714285713,1.497994448794729,198.4606773019871
2020-03-25,United Kingdom,2717,4.002297734301757,1768,1.7405228750412598,197.0715314450312
2020-03-26,United Kingdom,3127,4.606251385779019,2062.4285714285716,2.018089030545967,204.38541007800976
2020-03-27,United Kingdom,3249,4.785964423535667,2346.8571428571427,2.309438797260346,197.55479079876832
2020-03-28,United Kingdom,2843,4.187903002804525,2579.4285714285716,2.5702752261823205,183.36472065285628
2020-03-29,United Kingdom,2892,4.260082829444491,2794.1428571428573,2.8279551029188736,167.2724788193496
2020-03-30,United Kingdom,4327,6.373920609614907,3076.714285714286,3.21852582666166,137.9253203711887
2020-03-31,United Kingdom,4534,6.678843550726597,3384.1428571428573,3.6145679075258434,122.13990997749441
2020-04-01,United Kingdom,4974,7.326988932799757,3706.5714285714284,4.032179761657072,109.64770523594052
2020-04-02,United Kingdom,4929,7.26070133690591,3964,4.438638464733146,92.20059569162567
2020-04-03,United Kingdom,4981,7.337300336605466,4211.428571428572,4.83036659094392,79.44971999026056
2020-04-04,United Kingdom,4073,5.99976395723631,4387.142857142857,5.131080795808383,70.08196721311474
2020-04-05,United Kingdom,3650,5.37666055583416,4495.428571428572,5.3689796121829625,60.88757093920957
2020-04-06,United Kingdom,5316,7.830774661592985,4636.714285714285,5.681162623321122,50.703440590611486
2020-04-07,United Kingdom,5486,8.08119446830307,4772.714285714285,6.007760556106038,41.031702477943334
2020-04-08,United Kingdom,5163,7.6053968355539086,4799.714285714285,6.26512477762405,29.49202189162105
